playlist_id	playlist_name	playlist_uri	track_id	track_name	track_uri	added_on
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2Nh2cMryoXl7BrZoIeN2Pr	Dapper	spotify:track:2Nh2cMryoXl7BrZoIeN2Pr	2017-09-11T17:20:07Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7sr74Bz3GBTNMQe1m4F5Ut	JoHn Muir	spotify:track:7sr74Bz3GBTNMQe1m4F5Ut	2017-09-11T19:56:38Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5f6esnDQcBiFAm8iMfkw12	Silkk da Shocka (feat. Syd)	spotify:track:5f6esnDQcBiFAm8iMfkw12	2017-09-11T23:44:09Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1ZTDfHyxJJVBSkFA9h6GRs	BUS RIDE	spotify:track:1ZTDfHyxJJVBSkFA9h6GRs	2017-09-12T00:05:41Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1qbLMAfIQT7ThuASd2LFwA	Rubidium	spotify:track:1qbLMAfIQT7ThuASd2LFwA	2017-09-12T22:23:09Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7fIPNOCnKmz1ylviPgFNcv	Winston Churchill's Boy	spotify:track:7fIPNOCnKmz1ylviPgFNcv	2017-09-15T20:56:45Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4GDaDFJ8j0HB0aHOc5bAb2	asHºK∆	spotify:track:4GDaDFJ8j0HB0aHOc5bAb2	2017-09-18T20:47:04Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5UDe4JqeIrwng2BuDPWE7G	Abeja	spotify:track:5UDe4JqeIrwng2BuDPWE7G	2017-09-19T04:05:26Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3pUMsLZIy50bhHOR8K8EKG	Far Away	spotify:track:3pUMsLZIy50bhHOR8K8EKG	2017-09-20T21:27:02Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5mUNFqUbA1bY9l1qT9tyHT	Distant Land	spotify:track:5mUNFqUbA1bY9l1qT9tyHT	2017-09-20T21:27:09Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5MzB66hfvOvzMuaAz6myLv	Mango Kimono	spotify:track:5MzB66hfvOvzMuaAz6myLv	2017-09-20T21:28:38Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5MbMosoR0maybUdtx9bSdP	De Janeiro	spotify:track:5MbMosoR0maybUdtx9bSdP	2017-09-21T21:47:19Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4BIvadpDlLMjWmF5soYeWf	Rio Beach	spotify:track:4BIvadpDlLMjWmF5soYeWf	2017-09-21T22:42:56Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	6TGojUq1kj5DlPC5dYy97B	06.wav	spotify:track:6TGojUq1kj5DlPC5dYy97B	2017-09-22T01:43:01Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7FG6fZPYEO9CdRgt24uRq5	Afro Blue - Live In Stockholm / 1963	spotify:track:7FG6fZPYEO9CdRgt24uRq5	2017-09-22T21:02:45Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	4O2aCfXPP9FfPoIPixwVBz	Golden Light	spotify:track:4O2aCfXPP9FfPoIPixwVBz	2017-07-24T20:44:38Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	7GHqPV9RCRofSXh68htAkg	Cane Shuga	spotify:track:7GHqPV9RCRofSXh68htAkg	2017-07-24T20:44:59Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	2yeZrAbM8akDR4XtFVQjvK	Coalesce (Synesthesia Pt. II)	spotify:track:2yeZrAbM8akDR4XtFVQjvK	2017-07-24T20:45:08Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	4vcoNCrTtunmJ9q8srpVly	Season 2 Episode 3	spotify:track:4vcoNCrTtunmJ9q8srpVly	2017-07-24T22:20:08Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1kcfGBb6kSrGqNIMW7rAlB	Oh Devil	spotify:track:1kcfGBb6kSrGqNIMW7rAlB	2017-07-24T22:22:57Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	5IEPFjL1IaFrWNcuPoiYXR	The Massacre	spotify:track:5IEPFjL1IaFrWNcuPoiYXR	2017-07-25T00:11:07Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	3ryeWcVpVuweKdOZILENPW	Bad Things	spotify:track:3ryeWcVpVuweKdOZILENPW	2017-07-25T00:33:42Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	7JgYCXSih0sY1EnNImzwdH	Ego	spotify:track:7JgYCXSih0sY1EnNImzwdH	2017-07-26T14:02:00Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	2XkGsXn2ajii2gzxnZLYip	Back For Me	spotify:track:2XkGsXn2ajii2gzxnZLYip	2017-07-26T23:49:21Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	4uebxn8GU88Tvc4gLUNfKp	Lose Control	spotify:track:4uebxn8GU88Tvc4gLUNfKp	2017-07-26T23:53:36Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	5gxxK6VooPiJGhAGNO1pKs	Killing Jar	spotify:track:5gxxK6VooPiJGhAGNO1pKs	2017-07-29T03:55:27Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1hLMDoAaoCTGi9MTYIU22W	Constant Surprises	spotify:track:1hLMDoAaoCTGi9MTYIU22W	2017-07-29T03:56:00Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	3FwAEl4jpfMktpZCKn4rIb	Sunshine	spotify:track:3FwAEl4jpfMktpZCKn4rIb	2017-07-29T04:30:21Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	51J200kBCGrPT1enOCBfbT	gun-shy	spotify:track:51J200kBCGrPT1enOCBfbT	2017-07-29T04:55:53Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	7m9yPkhvTfTlYEf0whUrNb	Cat Rider	spotify:track:7m9yPkhvTfTlYEf0whUrNb	2017-07-29T05:06:08Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	13D4txhVXa0RYYbbQ8Xxzh	Wren Tails	spotify:track:13D4txhVXa0RYYbbQ8Xxzh	2017-07-29T05:34:51Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	3l8MLr9ihD4WxK9DPKcOwW	Bound To Lose	spotify:track:3l8MLr9ihD4WxK9DPKcOwW	2017-07-29T05:37:10Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	4K2ksQq5BbIjL7I2ZuQLj2	Dern Kala	spotify:track:4K2ksQq5BbIjL7I2ZuQLj2	2017-07-29T06:56:22Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	0IniDDYo8XdZkiIp5EmBP6	Miss Mirage	spotify:track:0IniDDYo8XdZkiIp5EmBP6	2017-07-29T07:13:13Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	4blrtftsYdRmJG1M2ziMMF	Hannibal	spotify:track:4blrtftsYdRmJG1M2ziMMF	2017-07-29T07:27:47Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	0eEXcw3JLVXcRxYrVYMy68	Electric Relaxation	spotify:track:0eEXcw3JLVXcRxYrVYMy68	2017-07-31T13:29:29Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	2azTTBlhAcS99rqbIx2Izf	Txt (MSGS)	spotify:track:2azTTBlhAcS99rqbIx2Izf	2017-08-01T15:28:55Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1gk3FhAV07q9Jg77UxnVjX	Gooey	spotify:track:1gk3FhAV07q9Jg77UxnVjX	2017-08-03T14:38:41Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	0geHO06wzs823qhFfJ2xMS	So Far Away	spotify:track:0geHO06wzs823qhFfJ2xMS	2017-08-07T13:05:09Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	0lPqJg8dwgstNRBjY6X3Fx	Kill Jill	spotify:track:0lPqJg8dwgstNRBjY6X3Fx	2017-08-07T13:57:26Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	03mL1aQEv2GNEDGaU2IbyU	Order of Operations	spotify:track:03mL1aQEv2GNEDGaU2IbyU	2017-08-07T14:00:32Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1hzJQIkgXwZevaKsc7iA6D	About the Money	spotify:track:1hzJQIkgXwZevaKsc7iA6D	2017-08-08T13:28:19Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1MJ5f5EYBC92ADD6xcz7nb	Chamber Of Reflection	spotify:track:1MJ5f5EYBC92ADD6xcz7nb	2017-08-09T00:19:40Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	2RUhtNBh43RtSg0WBPPq3m	Naive	spotify:track:2RUhtNBh43RtSg0WBPPq3m	2017-08-09T00:19:57Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	6Dg2RJihNlbkLSmtXY3p5f	Warm on a Cold Night	spotify:track:6Dg2RJihNlbkLSmtXY3p5f	2017-08-09T00:26:23Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	3Sa3BLllDDw05udxXlba8p	Burning	spotify:track:3Sa3BLllDDw05udxXlba8p	2017-08-09T00:27:13Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	57i3M29DWoo7RDk0Tf0LZG	Daylight	spotify:track:57i3M29DWoo7RDk0Tf0LZG	2017-08-09T12:54:13Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	3Sz51kDvFhngNDinn8WRb5	Midnight Movies	spotify:track:3Sz51kDvFhngNDinn8WRb5	2017-08-09T22:45:29Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	5jCsMKfXS6NEJTIC4eCyu3	Betta Watch Yo Self	spotify:track:5jCsMKfXS6NEJTIC4eCyu3	2017-08-10T13:16:45Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	0ukrzEyRojGubGrQVRMtGQ	Middlenight	spotify:track:0ukrzEyRojGubGrQVRMtGQ	2017-08-12T01:53:54Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	6O7qFEXmLQcOsV37wrgJDz	Muy Tranquilo	spotify:track:6O7qFEXmLQcOsV37wrgJDz	2017-08-12T04:33:30Z
3atmJSgo1V1piTS42lBECs	Leonidas	spotify:playlist:3atmJSgo1V1piTS42lBECs	1hKURIlT5umEF8HeEu0N0F	The Anthem	spotify:track:1hKURIlT5umEF8HeEu0N0F	2017-08-12T16:19:16Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	4NJmYXgwH27cVeJ6ctf9Dn	Brace Brace	spotify:track:4NJmYXgwH27cVeJ6ctf9Dn	2017-06-22T22:02:27Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	5srUtfvv4rg6rcIdR13UHc	Turtle - Bonobo Mix	spotify:track:5srUtfvv4rg6rcIdR13UHc	2017-06-22T23:06:53Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	4pr2A1vgqaGJ1yj6hFr3aE	13	spotify:track:4pr2A1vgqaGJ1yj6hFr3aE	2017-06-24T19:29:11Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	6kRBYjaEtuCsPNAqoLCR34	We Come Alive	spotify:track:6kRBYjaEtuCsPNAqoLCR34	2017-06-24T19:30:00Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	2NcgsjJGXUC04MK1Ly7eea	Native Son (feat. Raekwon, Leo Napier)	spotify:track:2NcgsjJGXUC04MK1Ly7eea	2017-06-29T13:52:11Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	2o2KHNSVo9VNwMTZkKqHMb	Peace of What	spotify:track:2o2KHNSVo9VNwMTZkKqHMb	2017-06-29T14:19:20Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1ArCzO29xZd3fVarzkVDB7	Swucca Chust	spotify:track:1ArCzO29xZd3fVarzkVDB7	2017-06-29T14:19:26Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1xSbrJK5n4NCgjoUaLDDai	Worlds to Run	spotify:track:1xSbrJK5n4NCgjoUaLDDai	2017-06-29T14:19:31Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	6BbFwwHnzY74a8GOsDg8Sn	Outlier	spotify:track:6BbFwwHnzY74a8GOsDg8Sn	2017-07-03T16:17:53Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1ZIDgf91KUTM0Qq6zLUDsv	Shine Bright	spotify:track:1ZIDgf91KUTM0Qq6zLUDsv	2017-07-03T16:23:59Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	44dFNDFFeAzenjIPrThsTR	Zen	spotify:track:44dFNDFFeAzenjIPrThsTR	2017-07-03T21:03:40Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	0bm0CnkTFQ3VLfjWgmu63A	Insane	spotify:track:0bm0CnkTFQ3VLfjWgmu63A	2017-07-03T21:31:12Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	78ZptaFVNW9GD3lH2llUKp	Art Imitates Life (feat. Black Thought, Rah Digga & Albe. Back)	spotify:track:78ZptaFVNW9GD3lH2llUKp	2017-07-03T21:49:35Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	7EhEPcPa60LlvGuG9R1DOx	Luck of Lucien	spotify:track:7EhEPcPa60LlvGuG9R1DOx	2017-07-04T17:36:15Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	7eKd41R7nInfUmh3iv7JjL	2100 (feat. BOOTS)	spotify:track:7eKd41R7nInfUmh3iv7JjL	2017-07-05T13:14:20Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1IcRMcuRuAS3fkiK1Lj4fx	Ghetto in Paradise	spotify:track:1IcRMcuRuAS3fkiK1Lj4fx	2017-07-05T13:39:47Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	4OmwgrgrR8beLcmFu6kbdT	The Strain	spotify:track:4OmwgrgrR8beLcmFu6kbdT	2017-07-05T13:49:54Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	18WabPaESRi1qCteExezbB	Ten Tigers - Bengal Edit	spotify:track:18WabPaESRi1qCteExezbB	2017-07-05T13:56:38Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	2a26GgIsZzLUEW0HDbWQRX	The Time Has Come	spotify:track:2a26GgIsZzLUEW0HDbWQRX	2017-07-05T14:04:18Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	5EeNRe6Fi29tTrssVzl4dw	Epoch	spotify:track:5EeNRe6Fi29tTrssVzl4dw	2017-07-05T18:55:10Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1RjP07A2H4WMmozQidd9x7	Dive	spotify:track:1RjP07A2H4WMmozQidd9x7	2017-07-05T23:10:58Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	41I38u8jHSvHxTWDiIUutH	Link Up	spotify:track:41I38u8jHSvHxTWDiIUutH	2017-07-10T15:44:51Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	1ZTDfHyxJJVBSkFA9h6GRs	BUS RIDE	spotify:track:1ZTDfHyxJJVBSkFA9h6GRs	2017-07-13T03:39:37Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	3Dcqv22L6yxJEiRoCz0yZH	Let's Cool One	spotify:track:3Dcqv22L6yxJEiRoCz0yZH	2017-07-14T02:17:29Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	6pzWZe7LIcfKzriMIk6opx	OooWee	spotify:track:6pzWZe7LIcfKzriMIk6opx	2017-07-14T05:05:34Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	6XctgMwCmHKiT64snRdI34	Lyk Dis	spotify:track:6XctgMwCmHKiT64snRdI34	2017-07-15T13:08:56Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	13xCqDPPQqLIQhe4QmZZRu	Insane	spotify:track:13xCqDPPQqLIQhe4QmZZRu	2017-07-17T05:40:08Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	103Ec6ekbiq6hvUfAK9F8o	This Song Is Not About A Girl	spotify:track:103Ec6ekbiq6hvUfAK9F8o	2017-07-17T15:20:22Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	44VAp0xmmV3DVoIe3Hs7V1	Parks On Fire	spotify:track:44VAp0xmmV3DVoIe3Hs7V1	2017-07-18T13:21:06Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	2RXFYjJfF3wbu02sPgpXRB	Vainamoinen	spotify:track:2RXFYjJfF3wbu02sPgpXRB	2017-07-18T13:48:48Z
3mZRagFqrNDvfzRaWOI4bJ	Cancer Season	spotify:playlist:3mZRagFqrNDvfzRaWOI4bJ	4O2aCfXPP9FfPoIPixwVBz	Golden Light	spotify:track:4O2aCfXPP9FfPoIPixwVBz	2017-07-24T20:44:27Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	7vAPdj763w31JAjcDW7Q2r	Ddfh	spotify:track:7vAPdj763w31JAjcDW7Q2r	2017-06-03T04:49:15Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	7G3lxTsMfSx4yarMkfgnTC	The World Is Yours	spotify:track:7G3lxTsMfSx4yarMkfgnTC	2017-06-03T04:53:32Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	72TpOdSgTcuE8IJ0xXz8T6	Milk N' Honey	spotify:track:72TpOdSgTcuE8IJ0xXz8T6	2017-06-03T04:56:19Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	3Vr90BG7c0cST8NRS9GLbe	Climax	spotify:track:3Vr90BG7c0cST8NRS9GLbe	2017-06-03T05:00:36Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	3eqEq53sUsaukd560hw7Dh	Jazz	spotify:track:3eqEq53sUsaukd560hw7Dh	2017-06-03T05:04:24Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	0XpfHmqTUP4OYlg17DKE0E	20 Karat Jesus	spotify:track:0XpfHmqTUP4OYlg17DKE0E	2017-06-04T18:41:40Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	6CTG85NJI1Wm60pxTSRNwL	Never Catch Me	spotify:track:6CTG85NJI1Wm60pxTSRNwL	2017-06-04T18:50:24Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	2b4SSorCTQ2VzmllaeWuuT	YOU'RE THE ONE	spotify:track:2b4SSorCTQ2VzmllaeWuuT	2017-06-04T19:00:55Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	1QDxkSHLw3XmLZcYxo9aYz	Gross	spotify:track:1QDxkSHLw3XmLZcYxo9aYz	2017-06-04T19:25:01Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	7dDFCikWQVdFFgBLXGIyGn	Reflection	spotify:track:7dDFCikWQVdFFgBLXGIyGn	2017-06-04T19:40:54Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	6psC59ooTxage8npmtg74G	Do The Astral Plane	spotify:track:6psC59ooTxage8npmtg74G	2017-06-04T19:56:01Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	6U8wLl0pMsgS1Lcql3nQjH	Ttktv	spotify:track:6U8wLl0pMsgS1Lcql3nQjH	2017-06-04T23:14:59Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	5ic68M3jaJTEUcEIh5PcqX	Grown Up	spotify:track:5ic68M3jaJTEUcEIh5PcqX	2017-06-10T00:27:30Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	0SmQzS32VdC0qYISiq7Vsz	Fall in Love	spotify:track:0SmQzS32VdC0qYISiq7Vsz	2017-06-11T23:06:31Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	3IE18YO2S43QB2sPwYLBjf	Cashmere	spotify:track:3IE18YO2S43QB2sPwYLBjf	2017-06-12T01:22:09Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	133Ua3dR8fOR8uP7adVcL4	Parallel Jalebi	spotify:track:133Ua3dR8fOR8uP7adVcL4	2017-06-12T01:48:04Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	66M2Kjv7WbGznWe3FTNhVF	Droogs	spotify:track:66M2Kjv7WbGznWe3FTNhVF	2017-06-12T23:55:36Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	2vWxvpycD0ELvOJr6g4pQt	WEIGHT OFF	spotify:track:2vWxvpycD0ELvOJr6g4pQt	2017-06-13T16:21:05Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	6dNxhBjjZGmn8mBM6KrhtJ	Really Doe	spotify:track:6dNxhBjjZGmn8mBM6KrhtJ	2017-06-14T14:55:34Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	1b6rmL3VXBgYTbn61kM8wT	Drug Dealers Anonymous	spotify:track:1b6rmL3VXBgYTbn61kM8wT	2017-06-14T15:11:43Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	19I7jZdBBdFRIB24ImRnEX	Party All the Time	spotify:track:19I7jZdBBdFRIB24ImRnEX	2017-06-14T18:15:19Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	1WMwjqR201fcZfrAJw2glj	Suede	spotify:track:1WMwjqR201fcZfrAJw2glj	2017-06-16T00:00:56Z
2YD9V5U6sl3I1HBxkmDVKJ	Gemini Schemin	spotify:playlist:2YD9V5U6sl3I1HBxkmDVKJ	4JsKup7v4h4xkpcI6Yy2Fo	Camelblues	spotify:track:4JsKup7v4h4xkpcI6Yy2Fo	2017-06-18T06:00:20Z
