playlist_id,playlist_name,playlist_uri,track_id,track_name,track_popularity,track_uri,added_on,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist,artist_id,featured_artists,time_added,date_added,hour_added,day_added,artist_genres,artist_popularity,artist_followers
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,6cd3jB1kIDowUwsApyXrd1,That's O.K.,44,spotify:track:6cd3jB1kIDowUwsApyXrd1,2019-02-19T16:03:28Z,0.4970000000000001,0.611,9.0,-9.783999999999999,1.0,0.122,0.782,0.0497,0.0991,0.07,131.249,audio_features,6cd3jB1kIDowUwsApyXrd1,spotify:track:6cd3jB1kIDowUwsApyXrd1,https://api.spotify.com/v1/tracks/6cd3jB1kIDowUwsApyXrd1,https://api.spotify.com/v1/audio-analysis/6cd3jB1kIDowUwsApyXrd1,350324.0,3.0,Jonwayne,3i7IUsb5VsiJAKqX2Md9Fc,,16:03:28,2019-02-19,16,2,"alternative hip hop, escape room, wonky",48.0,60367.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,6PInkrdWpzFi6c4Ffrzs3q,Baybee,57,spotify:track:6PInkrdWpzFi6c4Ffrzs3q,2019-02-19T19:47:20Z,0.624,0.599,11.0,-7.303,0.0,0.0314,0.00235,0.0967,0.218,0.657,79.982,audio_features,6PInkrdWpzFi6c4Ffrzs3q,spotify:track:6PInkrdWpzFi6c4Ffrzs3q,https://api.spotify.com/v1/tracks/6PInkrdWpzFi6c4Ffrzs3q,https://api.spotify.com/v1/audio-analysis/6PInkrdWpzFi6c4Ffrzs3q,225253.0,4.0,Jay Som,1wmiQ6ytATiGnJs6uFluKO,,19:47:20,2019-02-19,19,2,"art pop, bay area indie, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie psych-rock, indie punk, indie rock, indietronica, noise pop, nu gaze, preverb, small room",53.0,41611.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,7G8xNxQAWiBPAVgBqEVI7o,I Came Running,52,spotify:track:7G8xNxQAWiBPAVgBqEVI7o,2019-02-20T17:24:42Z,0.655,0.779,7.0,-7.316,0.0,0.0495,0.0887,0.841,0.128,0.146,89.995,audio_features,7G8xNxQAWiBPAVgBqEVI7o,spotify:track:7G8xNxQAWiBPAVgBqEVI7o,https://api.spotify.com/v1/tracks/7G8xNxQAWiBPAVgBqEVI7o,https://api.spotify.com/v1/audio-analysis/7G8xNxQAWiBPAVgBqEVI7o,239107.0,4.0,Ancient Astronauts,09JW90QIws2Z3H8hxL5fFN,,17:24:42,2019-02-20,17,3,"acid jazz, ninja, nu jazz, trip hop, turntablism",44.0,20337.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,5GKekzF1YcR2DQd9c3DI8y,Cigarettes out the Window,58,spotify:track:5GKekzF1YcR2DQd9c3DI8y,2019-02-20T17:37:59Z,0.626,0.659,0.0,-5.669,1.0,0.0337,0.121,0.0,0.17,0.594,113.551,audio_features,5GKekzF1YcR2DQd9c3DI8y,spotify:track:5GKekzF1YcR2DQd9c3DI8y,https://api.spotify.com/v1/tracks/5GKekzF1YcR2DQd9c3DI8y,https://api.spotify.com/v1/audio-analysis/5GKekzF1YcR2DQd9c3DI8y,198961.0,4.0,TV Girl,0Y6dVaC9DZtPNH4591M42W,,17:37:59,2019-02-20,17,3,"chillwave, indie garage rock, indie pop, indie psych-rock, indietronica, modern rock, neo-psychedelic, shimmer pop, shimmer psych",57.0,63060.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,6Q2wQud0dEXtM9CenNKmLc,Curious,33,spotify:track:6Q2wQud0dEXtM9CenNKmLc,2019-02-20T23:28:38Z,0.485,0.691,1.0,-8.815,1.0,0.359,0.7240000000000001,0.00015900000000000002,0.11,0.321,90.92399999999999,audio_features,6Q2wQud0dEXtM9CenNKmLc,spotify:track:6Q2wQud0dEXtM9CenNKmLc,https://api.spotify.com/v1/tracks/6Q2wQud0dEXtM9CenNKmLc,https://api.spotify.com/v1/audio-analysis/6Q2wQud0dEXtM9CenNKmLc,224349.0,4.0,Jonwayne,3i7IUsb5VsiJAKqX2Md9Fc,"Jeremiah Jae, Zeroh",23:28:38,2019-02-20,23,3,"alternative hip hop, escape room, wonky",48.0,60367.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,1H7zdcRD0gLGQY0w5ejGgX,Lovers Rock,61,spotify:track:1H7zdcRD0gLGQY0w5ejGgX,2019-02-20T23:43:23Z,0.5589999999999999,0.871,5.0,-5.337999999999999,0.0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,audio_features,1H7zdcRD0gLGQY0w5ejGgX,spotify:track:1H7zdcRD0gLGQY0w5ejGgX,https://api.spotify.com/v1/tracks/1H7zdcRD0gLGQY0w5ejGgX,https://api.spotify.com/v1/audio-analysis/1H7zdcRD0gLGQY0w5ejGgX,213920.0,4.0,TV Girl,0Y6dVaC9DZtPNH4591M42W,,23:43:23,2019-02-20,23,3,"chillwave, indie garage rock, indie pop, indie psych-rock, indietronica, modern rock, neo-psychedelic, shimmer pop, shimmer psych",57.0,63060.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,01w1oN1WO5aOThHnLBN8eS,American Spirits,55,spotify:track:01w1oN1WO5aOThHnLBN8eS,2019-02-21T01:41:52Z,0.5,0.8240000000000001,1.0,-4.779,0.0,0.0285,0.0509,0.0,0.102,0.877,158.07299999999995,audio_features,01w1oN1WO5aOThHnLBN8eS,spotify:track:01w1oN1WO5aOThHnLBN8eS,https://api.spotify.com/v1/tracks/01w1oN1WO5aOThHnLBN8eS,https://api.spotify.com/v1/audio-analysis/01w1oN1WO5aOThHnLBN8eS,170000.0,4.0,Inner Wave,6AQEfqGPSxZX0nJVonYxi6,,01:41:52,2019-02-21,1,4,"indie garage rock, indie psych-rock, indietronica, neo-psychedelic",55.0,42736.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,2HLtRAcBAWd4y7TfVVoIpm,Let It Pass,67,spotify:track:2HLtRAcBAWd4y7TfVVoIpm,2019-02-21T02:37:18Z,0.586,0.614,4.0,-7.275,1.0,0.0307,0.0803,1.9399999999999997e-05,0.152,0.301,88.22200000000002,audio_features,2HLtRAcBAWd4y7TfVVoIpm,spotify:track:2HLtRAcBAWd4y7TfVVoIpm,https://api.spotify.com/v1/tracks/2HLtRAcBAWd4y7TfVVoIpm,https://api.spotify.com/v1/audio-analysis/2HLtRAcBAWd4y7TfVVoIpm,126698.0,4.0,Jakob Ogawa,4ub2v80S4RIceZRGnlhjTr,,02:37:18,2019-02-21,2,4,"alternative r&b, indie garage rock, indie r&b",61.0,49517.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,75,spotify:track:1G391cbiT3v3Cywg8T7DM1,2019-02-21T21:03:12Z,0.595,0.7170000000000001,0.0,-4.803,1.0,0.0295,0.0779,0.00274,0.10800000000000001,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907.0,4.0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,,21:03:12,2019-02-21,21,4,"alternative rock, funk metal, permanent wave, post-grunge, rock",84.0,9768160.0
4dzfNpjHWfTk48NkahGHX5,Pierce,spotify:user:125065858:playlist:4dzfNpjHWfTk48NkahGHX5,4YLTFu7iyC3q34dvf5hRDq,Eclipse,60,spotify:track:4YLTFu7iyC3q34dvf5hRDq,2019-02-22T08:22:26Z,0.644,0.748,4.0,-7.2410000000000005,0.0,0.0291,0.39399999999999996,0.91,0.358,0.732,120.007,audio_features,4YLTFu7iyC3q34dvf5hRDq,spotify:track:4YLTFu7iyC3q34dvf5hRDq,https://api.spotify.com/v1/tracks/4YLTFu7iyC3q34dvf5hRDq,https://api.spotify.com/v1/audio-analysis/4YLTFu7iyC3q34dvf5hRDq,183633.0,4.0,Inner Wave,6AQEfqGPSxZX0nJVonYxi6,,08:22:26,2019-02-22,8,5,"indie garage rock, indie psych-rock, indietronica, neo-psychedelic",55.0,42736.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,7i6r9KotUPQg3ozKKgEPIN,Seven Nation Army,74,spotify:track:7i6r9KotUPQg3ozKKgEPIN,2019-01-20T22:49:28Z,0.737,0.46299999999999997,0.0,-7.8279999999999985,1.0,0.0792,0.00817,0.447,0.255,0.324,123.881,audio_features,7i6r9KotUPQg3ozKKgEPIN,spotify:track:7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/tracks/7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/audio-analysis/7i6r9KotUPQg3ozKKgEPIN,231733.0,4.0,The White Stripes,4F84IBURUo98rz4r61KF70,,22:49:28,2019-01-20,22,7,"alternative rock, blues-rock, garage rock, indie rock, modern blues rock, modern rock, permanent wave, punk blues, rock",72.0,1634889.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,82,spotify:track:5FVd6KXrgO9B3JPmC8OPst,2019-01-21T20:46:37Z,0.5479999999999999,0.532,5.0,-7.596,1.0,0.0323,0.18600000000000005,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394.0,4.0,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,,20:46:37,2019-01-21,20,1,"garage rock, indie rock, modern rock, permanent wave, rock, sheffield indie",83.0,7406274.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,70,spotify:track:5G1sTBGbZT5o4PNRc75RKI,2019-01-21T21:37:42Z,0.35600000000000004,0.872,2.0,-7.8370000000000015,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653.0,4.0,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,,21:37:42,2019-01-21,21,1,"alternative rock, blues-rock, garage rock, indie rock, modern blues rock, modern rock, punk blues, rock",73.0,2678076.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,4ymD0FxX1fnWszSu9rMAtD,Beat Take 1 (feat. Ghostface Killah),53,spotify:track:4ymD0FxX1fnWszSu9rMAtD,2019-01-21T22:46:04Z,0.5820000000000001,0.615,0.0,-5.98,0.0,0.247,0.34700000000000003,0.000182,0.10300000000000001,0.354,171.907,audio_features,4ymD0FxX1fnWszSu9rMAtD,spotify:track:4ymD0FxX1fnWszSu9rMAtD,https://api.spotify.com/v1/tracks/4ymD0FxX1fnWszSu9rMAtD,https://api.spotify.com/v1/audio-analysis/4ymD0FxX1fnWszSu9rMAtD,207960.0,4.0,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Ghostface Killah,22:46:04,2019-01-21,22,1,"modern alternative rock, modern rock, pop",76.0,2708379.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,7aPJPm0yFfRrTuBw05qVE3,New Fang,54,spotify:track:7aPJPm0yFfRrTuBw05qVE3,2019-01-22T14:39:45Z,0.276,0.9620000000000001,11.0,-3.7969999999999997,0.0,0.0629,9.76e-06,0.000366,0.0327,0.741,189.898,audio_features,7aPJPm0yFfRrTuBw05qVE3,spotify:track:7aPJPm0yFfRrTuBw05qVE3,https://api.spotify.com/v1/tracks/7aPJPm0yFfRrTuBw05qVE3,https://api.spotify.com/v1/audio-analysis/7aPJPm0yFfRrTuBw05qVE3,228640.0,4.0,Them Crooked Vultures,4zYQWYmtimAEmI6WWEzGfO,,14:39:45,2019-01-22,14,2,"alternative metal, alternative rock, blues-rock, funk rock, garage rock, grunge, indie rock, modern alternative rock, modern blues rock, modern rock, nu metal, post-grunge, punk blues, rock, stoner rock",55.0,253841.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remastered Version,75,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,2019-01-22T14:46:53Z,0.674,0.789,8.0,-6.903,1.0,0.0676,0.0017800000000000001,0.0071,0.0754,0.9179999999999999,129.804,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160.0,4.0,Blur,7MhMgCo0Bl0Kukl93PZbYS,,14:46:53,2019-01-22,14,2,"alternative rock, britpop, dance rock, electronic, garage rock, indie rock, madchester, modern rock, new wave, permanent wave, pop rock, rock",69.0,1311205.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,6pzWZe7LIcfKzriMIk6opx,OooWee,57,spotify:track:6pzWZe7LIcfKzriMIk6opx,2019-01-22T18:02:04Z,0.4320000000000001,0.652,1.0,-8.745,1.0,0.32,0.0021100000000000003,0.0,0.158,0.26,76.859,audio_features,6pzWZe7LIcfKzriMIk6opx,spotify:track:6pzWZe7LIcfKzriMIk6opx,https://api.spotify.com/v1/tracks/6pzWZe7LIcfKzriMIk6opx,https://api.spotify.com/v1/audio-analysis/6pzWZe7LIcfKzriMIk6opx,270785.0,1.0,Rapsody,6NL31G53xThQXkFs7lDpL5,Anderson .Paak,18:02:04,2019-01-22,18,2,"alternative hip hop, alternative r&b, escape room, hip hop, nc hip hop, pop rap, southern hip hop, trap queen, underground hip hop",59.0,82355.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,2IXMJZqrbu7uSyAmE2Hxv2,Green Light,43,spotify:track:2IXMJZqrbu7uSyAmE2Hxv2,2019-01-22T18:16:00Z,0.633,0.449,8.0,-9.634,0.0,0.433,0.0585,0.003,0.172,0.585,69.03699999999999,audio_features,2IXMJZqrbu7uSyAmE2Hxv2,spotify:track:2IXMJZqrbu7uSyAmE2Hxv2,https://api.spotify.com/v1/tracks/2IXMJZqrbu7uSyAmE2Hxv2,https://api.spotify.com/v1/audio-analysis/2IXMJZqrbu7uSyAmE2Hxv2,292787.0,4.0,Jonwayne,3i7IUsb5VsiJAKqX2Md9Fc,Anderson .Paak,18:16:00,2019-01-22,18,2,"alternative hip hop, escape room, wonky",48.0,60367.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,25vm7I1lRMf2eV73SvRKnW,Four Shots,31,spotify:track:25vm7I1lRMf2eV73SvRKnW,2019-01-22T18:28:09Z,0.41100000000000003,0.862,11.0,-4.688,0.0,0.177,0.147,0.26,0.42200000000000004,0.26,96.273,audio_features,25vm7I1lRMf2eV73SvRKnW,spotify:track:25vm7I1lRMf2eV73SvRKnW,https://api.spotify.com/v1/tracks/25vm7I1lRMf2eV73SvRKnW,https://api.spotify.com/v1/audio-analysis/25vm7I1lRMf2eV73SvRKnW,379757.0,4.0,BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,,18:28:09,2019-01-22,18,2,"alternative hip hop, canadian modern jazz, dark jazz, escape room, funk, hip hop",62.0,290476.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,3bKmTDB7cUoYoRdYoIvcoU,Tea Vender On the Street,41,spotify:track:3bKmTDB7cUoYoRdYoIvcoU,2019-01-22T20:11:27Z,0.371,0.516,1.0,-7.022,0.0,0.0588,0.00495,0.8859999999999999,0.275,0.212,75.34100000000002,audio_features,3bKmTDB7cUoYoRdYoIvcoU,spotify:track:3bKmTDB7cUoYoRdYoIvcoU,https://api.spotify.com/v1/tracks/3bKmTDB7cUoYoRdYoIvcoU,https://api.spotify.com/v1/audio-analysis/3bKmTDB7cUoYoRdYoIvcoU,148069.0,4.0,Onra,2sAlo7Fey5cqBk5WJILSd8,,20:11:27,2019-01-22,20,2,"alternative hip hop, chillhop, trip hop, wonky",53.0,82733.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,7JThsKQRZacFinuHF6cpYH,The Meaning of Love,37,spotify:track:7JThsKQRZacFinuHF6cpYH,2019-01-23T23:56:59Z,0.405,0.34,7.0,-15.868,1.0,0.0338,0.615,0.599,0.0981,0.337,106.806,audio_features,7JThsKQRZacFinuHF6cpYH,spotify:track:7JThsKQRZacFinuHF6cpYH,https://api.spotify.com/v1/tracks/7JThsKQRZacFinuHF6cpYH,https://api.spotify.com/v1/audio-analysis/7JThsKQRZacFinuHF6cpYH,180293.0,4.0,Steve Kuhn,6KEBRNgSvb95hjK9Nh0tzt,,23:56:59,2019-01-23,23,3,"contemporary jazz, contemporary post-bop, italian jazz, jazz piano",42.0,3670.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,6ThuCvpDziHqZAoF10PzAz,Liberation,34,spotify:track:6ThuCvpDziHqZAoF10PzAz,2019-01-24T14:31:07Z,0.63,0.647,8.0,-9.662,0.0,0.253,0.0158,2.71e-05,0.396,0.711,91.09,audio_features,6ThuCvpDziHqZAoF10PzAz,spotify:track:6ThuCvpDziHqZAoF10PzAz,https://api.spotify.com/v1/tracks/6ThuCvpDziHqZAoF10PzAz,https://api.spotify.com/v1/audio-analysis/6ThuCvpDziHqZAoF10PzAz,221500.0,4.0,SiR,3QTDHixorJelOLxoxcjqGx,Anderson .Paak,14:31:07,2019-01-24,14,4,"alternative r&b, hip hop, indie r&b, pop rap, r&b, rap, trap soul, underground hip hop",63.0,115472.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,4GtN7yHlsvQanJfp2Qzw1A,Zodiac Shit,51,spotify:track:4GtN7yHlsvQanJfp2Qzw1A,2019-01-24T15:54:52Z,0.34600000000000003,0.753,10.0,-4.606,0.0,0.273,0.0229,0.0641,0.3,0.184,79.275,audio_features,4GtN7yHlsvQanJfp2Qzw1A,spotify:track:4GtN7yHlsvQanJfp2Qzw1A,https://api.spotify.com/v1/tracks/4GtN7yHlsvQanJfp2Qzw1A,https://api.spotify.com/v1/audio-analysis/4GtN7yHlsvQanJfp2Qzw1A,164640.0,4.0,Flying Lotus,29XOeO6KIWxGthejQqn793,,15:54:52,2019-01-24,15,4,"alternative hip hop, chillwave, electronic, escape room, glitch, glitch hop, hip hop, indietronica, intelligent dance music, wonky",57.0,400498.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,11FvComd16zZX61DrlP3o1,Do Your Worst,64,spotify:track:11FvComd16zZX61DrlP3o1,2019-01-27T19:01:16Z,0.391,0.8,2.0,-2.761,1.0,0.0523,0.009770000000000001,3.08e-06,0.32899999999999996,0.39799999999999996,83.81,audio_features,11FvComd16zZX61DrlP3o1,spotify:track:11FvComd16zZX61DrlP3o1,https://api.spotify.com/v1/tracks/11FvComd16zZX61DrlP3o1,https://api.spotify.com/v1/audio-analysis/11FvComd16zZX61DrlP3o1,210851.0,4.0,Rival Sons,356c8AN5YWKvz86B4Sb1yf,,19:01:16,2019-01-27,19,7,"alternative roots rock, blues-rock, garage rock, hard rock, modern alternative rock, modern blues rock, modern rock, rock",62.0,206039.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,4ZOv9mx6Lz7RRaBFi5UNaE,Aquarium,57,spotify:track:4ZOv9mx6Lz7RRaBFi5UNaE,2019-01-25T18:57:59Z,0.635,0.655,0.0,-9.521,1.0,0.0484,0.15,0.5529999999999999,0.129,0.271,91.02600000000001,audio_features,4ZOv9mx6Lz7RRaBFi5UNaE,spotify:track:4ZOv9mx6Lz7RRaBFi5UNaE,https://api.spotify.com/v1/tracks/4ZOv9mx6Lz7RRaBFi5UNaE,https://api.spotify.com/v1/audio-analysis/4ZOv9mx6Lz7RRaBFi5UNaE,184000.0,4.0,Nosaj Thing,0IVapwlnM3dEOiMsHXsghT,,18:57:59,2019-01-25,18,5,"bass music, chillhop, chillwave, future garage, glitch hop, indietronica, ninja, wonky",51.0,139553.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,1g3cTjWHlEl9A5Ec14K8Yv,No More Sunny Days (feat. Breezy Lovejoy),28,spotify:track:1g3cTjWHlEl9A5Ec14K8Yv,2019-01-25T18:58:11Z,0.612,0.509,9.0,-7.972,1.0,0.131,0.449,0.0,0.223,0.738,86.542,audio_features,1g3cTjWHlEl9A5Ec14K8Yv,spotify:track:1g3cTjWHlEl9A5Ec14K8Yv,https://api.spotify.com/v1/tracks/1g3cTjWHlEl9A5Ec14K8Yv,https://api.spotify.com/v1/audio-analysis/1g3cTjWHlEl9A5Ec14K8Yv,123245.0,4.0,Dumbfoundead,7LTShHcq1KdTrWeLvWoYed,Breezy Lovejoy,18:58:11,2019-01-25,18,5,"battle rap, k-hop",53.0,90527.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,1mD38mfRjfhO02mkjBWyJB,The Strip,45,spotify:track:1mD38mfRjfhO02mkjBWyJB,2019-01-27T17:46:34Z,0.6970000000000001,0.612,1.0,-7.692,1.0,0.233,0.426,0.0,0.305,0.606,97.805,audio_features,1mD38mfRjfhO02mkjBWyJB,spotify:track:1mD38mfRjfhO02mkjBWyJB,https://api.spotify.com/v1/tracks/1mD38mfRjfhO02mkjBWyJB,https://api.spotify.com/v1/audio-analysis/1mD38mfRjfhO02mkjBWyJB,231413.0,4.0,MED,36zSkwftotDHslP3KUQpew,"Blu, Madlib, Anderson .Paak",17:46:34,2019-01-27,17,7,"alternative hip hop, hip hop, underground hip hop",48.0,12716.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,0gE4OoMJhSMhhDMeexjD2b,Cell Phone (feat. Breezy Lovejoy & Wax),35,spotify:track:0gE4OoMJhSMhhDMeexjD2b,2019-01-27T17:51:33Z,0.804,0.695,10.0,-7.197,0.0,0.106,0.604,0.0,0.115,0.619,120.00399999999999,audio_features,0gE4OoMJhSMhhDMeexjD2b,spotify:track:0gE4OoMJhSMhhDMeexjD2b,https://api.spotify.com/v1/tracks/0gE4OoMJhSMhhDMeexjD2b,https://api.spotify.com/v1/audio-analysis/0gE4OoMJhSMhhDMeexjD2b,267889.0,4.0,Dumbfoundead,7LTShHcq1KdTrWeLvWoYed,"Wax, Breezy Lovejoy",17:51:33,2019-01-27,17,7,"battle rap, k-hop",53.0,90527.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,1RiuVQWyC7g7tL3niYzHKP,Marijuana,54,spotify:track:1RiuVQWyC7g7tL3niYzHKP,2019-01-27T17:58:29Z,0.61,0.6729999999999999,10.0,-9.829,0.0,0.22,0.0667,0.775,0.316,0.386,174.06599999999997,audio_features,1RiuVQWyC7g7tL3niYzHKP,spotify:track:1RiuVQWyC7g7tL3niYzHKP,https://api.spotify.com/v1/tracks/1RiuVQWyC7g7tL3niYzHKP,https://api.spotify.com/v1/audio-analysis/1RiuVQWyC7g7tL3niYzHKP,181149.0,4.0,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,,17:58:29,2019-01-27,17,7,"chillwave, indietronica, shimmer psych, vapor soul, vapor twitch",57.0,84004.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,4D1EDKIajYm3807qP09RXU,See Thru To U,35,spotify:track:4D1EDKIajYm3807qP09RXU,2019-01-27T18:49:17Z,0.598,0.7709999999999999,1.0,-7.5360000000000005,1.0,0.0426,0.46,0.9470000000000001,0.128,0.799,139.79399999999998,audio_features,4D1EDKIajYm3807qP09RXU,spotify:track:4D1EDKIajYm3807qP09RXU,https://api.spotify.com/v1/tracks/4D1EDKIajYm3807qP09RXU,https://api.spotify.com/v1/audio-analysis/4D1EDKIajYm3807qP09RXU,144114.0,4.0,Flying Lotus,29XOeO6KIWxGthejQqn793,Erykah Badu,18:49:17,2019-01-27,18,7,"alternative hip hop, chillwave, electronic, escape room, glitch, glitch hop, hip hop, indietronica, intelligent dance music, wonky",57.0,400498.0
6WVfNV7GqDTf3iSoFSLUcj,Acquiesence,spotify:user:125065858:playlist:6WVfNV7GqDTf3iSoFSLUcj,5wzjJvNV4DpDtT53KapSLH,Wicked Winds,62,spotify:track:5wzjJvNV4DpDtT53KapSLH,2019-01-27T20:59:35Z,0.6859999999999999,0.634,0.0,-6.856,1.0,0.0369,0.228,0.0667,0.134,0.23399999999999999,98.001,audio_features,5wzjJvNV4DpDtT53KapSLH,spotify:track:5wzjJvNV4DpDtT53KapSLH,https://api.spotify.com/v1/tracks/5wzjJvNV4DpDtT53KapSLH,https://api.spotify.com/v1/audio-analysis/5wzjJvNV4DpDtT53KapSLH,232414.0,4.0,Mazde,60ELFqAhwT7jwRKJV6Rgfx,,20:59:35,2019-01-27,20,7,"tropical house, vapor soul, vapor twitch",56.0,29540.0
