playlist_id,playlist_name,playlist_uri,track_id,track_name,track_artist,featured_artists,track_popularity,track_uri,added_on,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,time_added,date_added,hour_added,day_added,month_added
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5Ws1ZffEu4HMzsW8FBgtOa,Professional,Young Steff,,18,spotify:track:5Ws1ZffEu4HMzsW8FBgtOa,2016-12-29T19:36:46Z,0.621,0.469,1.0,-5.772,1.0,0.0511,0.00635,0.0,0.086,0.155,159.904,audio_features,5Ws1ZffEu4HMzsW8FBgtOa,spotify:track:5Ws1ZffEu4HMzsW8FBgtOa,https://api.spotify.com/v1/tracks/5Ws1ZffEu4HMzsW8FBgtOa,https://api.spotify.com/v1/audio-analysis/5Ws1ZffEu4HMzsW8FBgtOa,235267.0,5.0,19:36:46,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1pOyiCTLzlMYVT2Kyni61d,I'm Ill (feat. Fabolous),Red Cafe,Fabolous,0,spotify:track:1pOyiCTLzlMYVT2Kyni61d,2016-12-29T19:38:25Z,0.607,0.708,1.0,-7.984,1.0,0.42,0.47,0.0,0.0949,0.755,122.229,audio_features,1pOyiCTLzlMYVT2Kyni61d,spotify:track:1pOyiCTLzlMYVT2Kyni61d,https://api.spotify.com/v1/tracks/1pOyiCTLzlMYVT2Kyni61d,https://api.spotify.com/v1/audio-analysis/1pOyiCTLzlMYVT2Kyni61d,208853.0,5.0,19:38:25,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4ZYKaPmduDTry3Km1wuVEo,Paper Touchin,Red Cafe,,0,spotify:track:4ZYKaPmduDTry3Km1wuVEo,2016-12-29T19:39:10Z,0.501,0.532,1.0,-10.05,1.0,0.405,0.0124,0.0,0.0929,0.345,116.277,audio_features,4ZYKaPmduDTry3Km1wuVEo,spotify:track:4ZYKaPmduDTry3Km1wuVEo,https://api.spotify.com/v1/tracks/4ZYKaPmduDTry3Km1wuVEo,https://api.spotify.com/v1/audio-analysis/4ZYKaPmduDTry3Km1wuVEo,199840.0,5.0,19:39:10,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0Fs4DQKvmk5DPHfmOa3vZX,Arab Money - Dirty,Busta Rhymes,Ron Browz,40,spotify:track:0Fs4DQKvmk5DPHfmOa3vZX,2016-12-29T19:40:04Z,0.737,0.73,6.0,-5.095,0.0,0.372,0.236,0.0,0.14,0.642,93.297,audio_features,0Fs4DQKvmk5DPHfmOa3vZX,spotify:track:0Fs4DQKvmk5DPHfmOa3vZX,https://api.spotify.com/v1/tracks/0Fs4DQKvmk5DPHfmOa3vZX,https://api.spotify.com/v1/audio-analysis/0Fs4DQKvmk5DPHfmOa3vZX,165213.0,4.0,19:40:04,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4NpDZPwSXmL0cCTaJuVrCw,Birthday Sex,Jeremih,,70,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,2016-12-29T19:41:22Z,0.675,0.545,7.0,-5.614,0.0,0.0443,0.261,0.0,0.162,0.445,60.048,audio_features,4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,226507.0,4.0,19:41:22,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0x3TibRgnSqzkcwrqBd4iX,Down On Me,Jeremih,50 Cent,71,spotify:track:0x3TibRgnSqzkcwrqBd4iX,2016-12-29T19:41:29Z,0.7,0.598,2.0,-7.783,1.0,0.114,0.0369,0.0,0.111,0.594,160.041,audio_features,0x3TibRgnSqzkcwrqBd4iX,spotify:track:0x3TibRgnSqzkcwrqBd4iX,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX,228453.0,4.0,19:41:29,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2WbIGHKLMicE5wmkkrKP90,I Can Transform Ya,Chris Brown,"Swizz Beatz, Lil Wayne",33,spotify:track:2WbIGHKLMicE5wmkkrKP90,2016-12-29T19:43:03Z,0.541,0.953,5.0,-4.229,1.0,0.107,0.048,0.0,0.192,0.856,111.378,audio_features,2WbIGHKLMicE5wmkkrKP90,spotify:track:2WbIGHKLMicE5wmkkrKP90,https://api.spotify.com/v1/tracks/2WbIGHKLMicE5wmkkrKP90,https://api.spotify.com/v1/audio-analysis/2WbIGHKLMicE5wmkkrKP90,228640.0,5.0,19:43:03,2016-12-29,19,4,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,41on8RwRh22IHcChAN2gm8,American Boy (feat. Kanye West),Estelle,Kanye West,24,spotify:track:41on8RwRh22IHcChAN2gm8,2016-12-31T04:28:42Z,0.727,0.729,0.0,-2.99,1.0,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,41on8RwRh22IHcChAN2gm8,spotify:track:41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,284733.0,4.0,04:28:42,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0DdpxWfVvUGgkJv5536tiF,Sexy Can I feat. Yung Berg,Ray J,,67,spotify:track:0DdpxWfVvUGgkJv5536tiF,2016-12-31T04:29:00Z,0.575,0.684,1.0,-6.007,1.0,0.325,0.299,0.0,0.614,0.926,172.155,audio_features,0DdpxWfVvUGgkJv5536tiF,spotify:track:0DdpxWfVvUGgkJv5536tiF,https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF,https://api.spotify.com/v1/audio-analysis/0DdpxWfVvUGgkJv5536tiF,204040.0,4.0,04:29:00,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0exb0K7vsjf5bXWLJJhAuF,Bust It Baby Part 2 (feat. Ne-Yo ),Plies,Ne-Yo,61,spotify:track:0exb0K7vsjf5bXWLJJhAuF,2016-12-31T04:29:25Z,0.648,0.801,5.0,-7.24,0.0,0.167,0.154,0.0,0.339,0.807,78.946,audio_features,0exb0K7vsjf5bXWLJJhAuF,spotify:track:0exb0K7vsjf5bXWLJJhAuF,https://api.spotify.com/v1/tracks/0exb0K7vsjf5bXWLJJhAuF,https://api.spotify.com/v1/audio-analysis/0exb0K7vsjf5bXWLJJhAuF,240760.0,4.0,04:29:25,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6c0GmyBsE7mQtrVvxJaWc3,Throw It In The Bag,Fabolous,The-Dream,57,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,2016-12-31T04:30:00Z,0.852,0.559,11.0,-7.441,0.0,0.0376,0.165,0.0,0.0761,0.673,86.018,audio_features,6c0GmyBsE7mQtrVvxJaWc3,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/audio-analysis/6c0GmyBsE7mQtrVvxJaWc3,231573.0,4.0,04:30:00,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1pEDdOIbtqaFb72B3pOrsY,Throw It In The Bag - Remix,Fabolous,"Drake, The Dream",41,spotify:track:1pEDdOIbtqaFb72B3pOrsY,2016-12-31T04:29:51Z,0.519,0.852,1.0,-6.696,0.0,0.25,0.307,0.0,0.13,0.551,113.619,audio_features,1pEDdOIbtqaFb72B3pOrsY,spotify:track:1pEDdOIbtqaFb72B3pOrsY,https://api.spotify.com/v1/tracks/1pEDdOIbtqaFb72B3pOrsY,https://api.spotify.com/v1/audio-analysis/1pEDdOIbtqaFb72B3pOrsY,247667.0,5.0,04:29:51,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6stxKQ2M28z3YYHxVnyTVv,Go Hard,DJ Khaled,,46,spotify:track:6stxKQ2M28z3YYHxVnyTVv,2016-12-31T04:34:50Z,0.64,0.883,5.0,-4.011,0.0,0.0497,0.00866,0.0,0.488,0.379,130.005,audio_features,6stxKQ2M28z3YYHxVnyTVv,spotify:track:6stxKQ2M28z3YYHxVnyTVv,https://api.spotify.com/v1/tracks/6stxKQ2M28z3YYHxVnyTVv,https://api.spotify.com/v1/audio-analysis/6stxKQ2M28z3YYHxVnyTVv,272093.0,4.0,04:34:50,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3XrYVxmqDEFU725or3B59w,One More Drink (co-starring T-Pain),Ludacris,T-Pain,45,spotify:track:3XrYVxmqDEFU725or3B59w,2016-12-31T04:35:40Z,0.558,0.773,0.0,-4.764,1.0,0.292,0.0647,0.0,0.283,0.593,98.125,audio_features,3XrYVxmqDEFU725or3B59w,spotify:track:3XrYVxmqDEFU725or3B59w,https://api.spotify.com/v1/tracks/3XrYVxmqDEFU725or3B59w,https://api.spotify.com/v1/audio-analysis/3XrYVxmqDEFU725or3B59w,220840.0,4.0,04:35:40,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,08uGhvS5MfBk7crUCpnjva,Blame It,Jamie Foxx,T-Pain,69,spotify:track:08uGhvS5MfBk7crUCpnjva,2016-12-31T04:36:05Z,0.673,0.614,7.0,-5.426,1.0,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747.0,4.0,04:36:05,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5zN3VFmNhdOKxRElarvVq5,Get Buck In Here,DJ Felli Fel,"Diddy, Akon, Ludacris, Lil Jon",51,spotify:track:5zN3VFmNhdOKxRElarvVq5,2016-12-31T04:36:33Z,0.542,0.71,1.0,-6.316,1.0,0.396,0.199,0.0,0.0727,0.382,90.846,audio_features,5zN3VFmNhdOKxRElarvVq5,spotify:track:5zN3VFmNhdOKxRElarvVq5,https://api.spotify.com/v1/tracks/5zN3VFmNhdOKxRElarvVq5,https://api.spotify.com/v1/audio-analysis/5zN3VFmNhdOKxRElarvVq5,229493.0,3.0,04:36:33,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2NYYUTe0vuU5Tq4smECz71,Welcome To My Hood - Remix,DJ Khaled,"Ludacris, Busta Rhymes, Twista, T-Pain, Mavado, Birdman, Ace Hood, Fat Joe, Jadakiss, Bun B, The Game, Waka Flocka Flame",53,spotify:track:2NYYUTe0vuU5Tq4smECz71,2016-12-31T04:37:43Z,0.583,0.804,7.0,-4.074,1.0,0.273,0.0227,0.0,0.228,0.463,139.594,audio_features,2NYYUTe0vuU5Tq4smECz71,spotify:track:2NYYUTe0vuU5Tq4smECz71,https://api.spotify.com/v1/tracks/2NYYUTe0vuU5Tq4smECz71,https://api.spotify.com/v1/audio-analysis/2NYYUTe0vuU5Tq4smECz71,430733.0,4.0,04:37:43,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3V8zitLu3UTaYmflW0iCco,Welcome To My Hood,DJ Khaled,"Rick Ross, Plies, Lil Wayne, T-Pain",45,spotify:track:3V8zitLu3UTaYmflW0iCco,2016-12-31T04:37:52Z,0.59,0.72,8.0,-3.833,1.0,0.209,0.00833,0.0,0.167,0.604,139.79,audio_features,3V8zitLu3UTaYmflW0iCco,spotify:track:3V8zitLu3UTaYmflW0iCco,https://api.spotify.com/v1/tracks/3V8zitLu3UTaYmflW0iCco,https://api.spotify.com/v1/audio-analysis/3V8zitLu3UTaYmflW0iCco,250373.0,4.0,04:37:52,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,608a1wIsSd5KzMEqm1O7w3,I'm On One,DJ Khaled,"Drake, Rick Ross, Lil Wayne",67,spotify:track:608a1wIsSd5KzMEqm1O7w3,2016-12-31T04:38:00Z,0.508,0.809,11.0,-3.454,0.0,0.292,0.058,0.0,0.608,0.489,149.999,audio_features,608a1wIsSd5KzMEqm1O7w3,spotify:track:608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/tracks/608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/audio-analysis/608a1wIsSd5KzMEqm1O7w3,296147.0,4.0,04:38:00,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6u5M4jPpYkoRV4vVHDQvkd,All I Do Is Win,DJ Khaled,,70,spotify:track:6u5M4jPpYkoRV4vVHDQvkd,2016-12-31T04:39:23Z,0.549,0.791,10.0,-3.535,1.0,0.133,0.0104,0.0,0.444,0.293,150.094,audio_features,6u5M4jPpYkoRV4vVHDQvkd,spotify:track:6u5M4jPpYkoRV4vVHDQvkd,https://api.spotify.com/v1/tracks/6u5M4jPpYkoRV4vVHDQvkd,https://api.spotify.com/v1/audio-analysis/6u5M4jPpYkoRV4vVHDQvkd,227293.0,4.0,04:39:23,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain),Plies,T-Pain,60,spotify:track:0mYoKqA23wUUj7BTEgNzjg,2016-12-31T04:44:08Z,0.444,0.708,4.0,-5.926,0.0,0.126,0.0419,0.0,0.0775,0.26,105.412,audio_features,0mYoKqA23wUUj7BTEgNzjg,spotify:track:0mYoKqA23wUUj7BTEgNzjg,https://api.spotify.com/v1/tracks/0mYoKqA23wUUj7BTEgNzjg,https://api.spotify.com/v1/audio-analysis/0mYoKqA23wUUj7BTEgNzjg,255413.0,5.0,04:44:08,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5F7caGhe84C6ONva5S8yXF,Dreams,The Game,,60,spotify:track:5F7caGhe84C6ONva5S8yXF,2016-12-31T04:44:46Z,0.621,0.781,6.0,-5.402,1.0,0.217,0.00553,0.0,0.255,0.272,155.833,audio_features,5F7caGhe84C6ONva5S8yXF,spotify:track:5F7caGhe84C6ONva5S8yXF,https://api.spotify.com/v1/tracks/5F7caGhe84C6ONva5S8yXF,https://api.spotify.com/v1/audio-analysis/5F7caGhe84C6ONva5S8yXF,286453.0,4.0,04:44:46,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5erryCIbPhhEQers2LtSz5,Make It Rain Remix,DJ Storm,"Desert Storm South, Fat Joe, Lil Wayne, R. Kelly, Rick Ross, Baby, T.I.",39,spotify:track:5erryCIbPhhEQers2LtSz5,2016-12-31T04:45:42Z,0.774,0.512,11.0,-10.166,0.0,0.2,0.078,0.0,0.249,0.663,149.266,audio_features,5erryCIbPhhEQers2LtSz5,spotify:track:5erryCIbPhhEQers2LtSz5,https://api.spotify.com/v1/tracks/5erryCIbPhhEQers2LtSz5,https://api.spotify.com/v1/audio-analysis/5erryCIbPhhEQers2LtSz5,373973.0,4.0,04:45:42,2016-12-31,4,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0m3Ze0cy8qBHSsV2exAfCw,Amazing,Kanye West,Jeezy,67,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,2016-12-31T05:37:23Z,0.579,0.545,8.0,-8.354,1.0,0.0418,0.218,0.0913,0.0642,0.483,73.034,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333.0,4.0,05:37:23,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,,69,spotify:track:3sNVsP50132BTNlImLx70i,2016-12-31T05:37:54Z,0.359,0.662,1.0,-2.843,1.0,0.0466,0.134,0.0,0.0907,0.288,152.096,audio_features,3sNVsP50132BTNlImLx70i,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147.0,4.0,05:37:54,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2Zb7wnGUnNPCas2E0wWSQ5,Ni**as In Paris,JAY Z,Kanye West,7,spotify:track:2Zb7wnGUnNPCas2E0wWSQ5,2016-12-31T05:38:26Z,0.786,0.868,1.0,-5.503,1.0,0.3,0.135,0.0,0.218,0.771,140.024,audio_features,2Zb7wnGUnNPCas2E0wWSQ5,spotify:track:2Zb7wnGUnNPCas2E0wWSQ5,https://api.spotify.com/v1/tracks/2Zb7wnGUnNPCas2E0wWSQ5,https://api.spotify.com/v1/audio-analysis/2Zb7wnGUnNPCas2E0wWSQ5,219333.0,4.0,05:38:26,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0aFObVR01JzPbBMjze4xPV,No Church In The Wild,JAY Z,"Kanye West, Frank Ocean, The-Dream",0,spotify:track:0aFObVR01JzPbBMjze4xPV,2016-12-31T05:38:52Z,0.659,0.746,1.0,-7.46,1.0,0.136,0.287,0.0297,0.144,0.537,92.808,audio_features,0aFObVR01JzPbBMjze4xPV,spotify:track:0aFObVR01JzPbBMjze4xPV,https://api.spotify.com/v1/tracks/0aFObVR01JzPbBMjze4xPV,https://api.spotify.com/v1/audio-analysis/0aFObVR01JzPbBMjze4xPV,272507.0,4.0,05:38:52,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4ImL3v98u2BLkwnyQDjfRm,Can't Tell Me Nothing,Kanye West,,68,spotify:track:4ImL3v98u2BLkwnyQDjfRm,2016-12-31T05:40:26Z,0.594,0.614,5.0,-6.091,0.0,0.0536,0.0121,0.0,0.823,0.101,79.968,audio_features,4ImL3v98u2BLkwnyQDjfRm,spotify:track:4ImL3v98u2BLkwnyQDjfRm,https://api.spotify.com/v1/tracks/4ImL3v98u2BLkwnyQDjfRm,https://api.spotify.com/v1/audio-analysis/4ImL3v98u2BLkwnyQDjfRm,271600.0,4.0,05:40:26,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0ua0Go4NN4Td7l0Zre6Ce3,Flashing Lights,Kanye West,,68,spotify:track:0ua0Go4NN4Td7l0Zre6Ce3,2016-12-31T05:40:35Z,0.634,0.649,6.0,-7.505,0.0,0.0486,0.0315,0.0,0.482,0.509,90.482,audio_features,0ua0Go4NN4Td7l0Zre6Ce3,spotify:track:0ua0Go4NN4Td7l0Zre6Ce3,https://api.spotify.com/v1/tracks/0ua0Go4NN4Td7l0Zre6Ce3,https://api.spotify.com/v1/audio-analysis/0ua0Go4NN4Td7l0Zre6Ce3,237507.0,4.0,05:40:35,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1fLdeDTrJWNkwOeFyAVLvF,Good Life,Kanye West,T-Pain,67,spotify:track:1fLdeDTrJWNkwOeFyAVLvF,2016-12-31T05:40:38Z,0.435,0.802,1.0,-6.871,1.0,0.324,0.00376,0.0,0.467,0.454,84.267,audio_features,1fLdeDTrJWNkwOeFyAVLvF,spotify:track:1fLdeDTrJWNkwOeFyAVLvF,https://api.spotify.com/v1/tracks/1fLdeDTrJWNkwOeFyAVLvF,https://api.spotify.com/v1/audio-analysis/1fLdeDTrJWNkwOeFyAVLvF,207000.0,4.0,05:40:38,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,,75,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,2016-12-31T05:40:43Z,0.625,0.726,10.0,-7.731,0.0,0.155,0.00728,0.0,0.318,0.483,103.98,audio_features,6C7RJEIUDqKkJRZVWdkfkH,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,311867.0,4.0,05:40:43,2016-12-31,5,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0mYYDj882nEd5qzldZJ39o,Because Of You - Remix,Ne-Yo,Kanye West,38,spotify:track:0mYYDj882nEd5qzldZJ39o,2016-12-31T06:00:56Z,0.833,0.532,10.0,-4.971,0.0,0.036,0.386,0.0,0.101,0.79,110.006,audio_features,0mYYDj882nEd5qzldZJ39o,spotify:track:0mYYDj882nEd5qzldZJ39o,https://api.spotify.com/v1/tracks/0mYYDj882nEd5qzldZJ39o,https://api.spotify.com/v1/audio-analysis/0mYYDj882nEd5qzldZJ39o,224507.0,4.0,06:00:56,2016-12-31,6,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,7anxSM0LSfHScmmfwcLKS9,Go Hard (Remix),JAY Z,"Kanye West, T-Pain",0,spotify:track:7anxSM0LSfHScmmfwcLKS9,2016-12-31T06:01:26Z,0.685,0.901,1.0,-4.215,1.0,0.264,0.0111,0.0,0.658,0.527,129.855,audio_features,7anxSM0LSfHScmmfwcLKS9,spotify:track:7anxSM0LSfHScmmfwcLKS9,https://api.spotify.com/v1/tracks/7anxSM0LSfHScmmfwcLKS9,https://api.spotify.com/v1/audio-analysis/7anxSM0LSfHScmmfwcLKS9,216093.0,4.0,06:01:26,2016-12-31,6,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,7qTHHJ8MeXEKBVuopWdw4b,Roc Boys (And The Winner Is)...,JAY Z,,0,spotify:track:7qTHHJ8MeXEKBVuopWdw4b,2016-12-31T06:01:47Z,0.656,0.923,11.0,-1.647,1.0,0.252,0.0356,0.0,0.156,0.67,94.623,audio_features,7qTHHJ8MeXEKBVuopWdw4b,spotify:track:7qTHHJ8MeXEKBVuopWdw4b,https://api.spotify.com/v1/tracks/7qTHHJ8MeXEKBVuopWdw4b,https://api.spotify.com/v1/audio-analysis/7qTHHJ8MeXEKBVuopWdw4b,252107.0,4.0,06:01:47,2016-12-31,6,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4oEr4dm7WLOTsl1mHBJm4M,Ignorant Sh*t,JAY Z,Beanie Sigel,0,spotify:track:4oEr4dm7WLOTsl1mHBJm4M,2016-12-31T06:02:11Z,0.699,0.902,4.0,-2.537,0.0,0.332,0.0607,0.0,0.287,0.25,94.371,audio_features,4oEr4dm7WLOTsl1mHBJm4M,spotify:track:4oEr4dm7WLOTsl1mHBJm4M,https://api.spotify.com/v1/tracks/4oEr4dm7WLOTsl1mHBJm4M,https://api.spotify.com/v1/audio-analysis/4oEr4dm7WLOTsl1mHBJm4M,221360.0,4.0,06:02:11,2016-12-31,6,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,644MFjfIMaBayYEEAb3gjb,Success,JAY Z,Nas,0,spotify:track:644MFjfIMaBayYEEAb3gjb,2016-12-31T06:02:21Z,0.527,0.885,5.0,-0.938,0.0,0.333,0.238,0.0,0.101,0.842,88.964,audio_features,644MFjfIMaBayYEEAb3gjb,spotify:track:644MFjfIMaBayYEEAb3gjb,https://api.spotify.com/v1/tracks/644MFjfIMaBayYEEAb3gjb,https://api.spotify.com/v1/audio-analysis/644MFjfIMaBayYEEAb3gjb,210267.0,4.0,06:02:21,2016-12-31,6,6,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6NKtO7hYNDtjGFXE858qEk,Comfortable,Lil Wayne,Babyface,51,spotify:track:6NKtO7hYNDtjGFXE858qEk,2017-02-21T15:24:01Z,0.676,0.822,6.0,-7.668,0.0,0.0844,0.0126,5.78e-05,0.583,0.668,94.301,audio_features,6NKtO7hYNDtjGFXE858qEk,spotify:track:6NKtO7hYNDtjGFXE858qEk,https://api.spotify.com/v1/tracks/6NKtO7hYNDtjGFXE858qEk,https://api.spotify.com/v1/audio-analysis/6NKtO7hYNDtjGFXE858qEk,265240.0,4.0,15:24:01,2017-02-21,15,2,2
